,id,ori_path,adv_path,audibility2
375,5105-28241-0019-i267_clean,/home/vmoat/LibriSpeech/test-clean/5105/28241/5105-28241-0019.flac,/home/vmoat/LibriSpeech/test-clean/5105/28241/5105-28241-0019.flac,0.0
376,1320-122612-0016-i442_clean,/home/vmoat/LibriSpeech/test-clean/1320/122612/1320-122612-0016.flac,/home/vmoat/LibriSpeech/test-clean/1320/122612/1320-122612-0016.flac,0.0
377,4446-2273-0001-i61_clean,/home/vmoat/LibriSpeech/test-clean/4446/2273/4446-2273-0001.flac,/home/vmoat/LibriSpeech/test-clean/4446/2273/4446-2273-0001.flac,0.0
378,1089-134691-0001-i185_clean,/home/vmoat/LibriSpeech/test-clean/1089/134691/1089-134691-0001.flac,/home/vmoat/LibriSpeech/test-clean/1089/134691/1089-134691-0001.flac,0.0
379,6829-68771-0030-i113_clean,/home/vmoat/LibriSpeech/test-clean/6829/68771/6829-68771-0030.flac,/home/vmoat/LibriSpeech/test-clean/6829/68771/6829-68771-0030.flac,0.0
380,121-127105-0025-i355_clean,/home/vmoat/LibriSpeech/test-clean/121/127105/121-127105-0025.flac,/home/vmoat/LibriSpeech/test-clean/121/127105/121-127105-0025.flac,0.0
381,1320-122612-0011-i383_clean,/home/vmoat/LibriSpeech/test-clean/1320/122612/1320-122612-0011.flac,/home/vmoat/LibriSpeech/test-clean/1320/122612/1320-122612-0011.flac,0.0
382,2830-3980-0076-i158_clean,/home/vmoat/LibriSpeech/test-clean/2830/3980/2830-3980-0076.flac,/home/vmoat/LibriSpeech/test-clean/2830/3980/2830-3980-0076.flac,0.0
383,5639-40744-0014-i80_clean,/home/vmoat/LibriSpeech/test-clean/5639/40744/5639-40744-0014.flac,/home/vmoat/LibriSpeech/test-clean/5639/40744/5639-40744-0014.flac,0.0
384,908-157963-0014-i101_clean,/home/vmoat/LibriSpeech/test-clean/908/157963/908-157963-0014.flac,/home/vmoat/LibriSpeech/test-clean/908/157963/908-157963-0014.flac,0.0
385,1580-141083-0044-i78_clean,/home/vmoat/LibriSpeech/test-clean/1580/141083/1580-141083-0044.flac,/home/vmoat/LibriSpeech/test-clean/1580/141083/1580-141083-0044.flac,0.0
386,8224-274381-0013-i446_clean,/home/vmoat/LibriSpeech/test-clean/8224/274381/8224-274381-0013.flac,/home/vmoat/LibriSpeech/test-clean/8224/274381/8224-274381-0013.flac,0.0
387,121-127105-0011-i443_clean,/home/vmoat/LibriSpeech/test-clean/121/127105/121-127105-0011.flac,/home/vmoat/LibriSpeech/test-clean/121/127105/121-127105-0011.flac,0.0
388,121-127105-0016-i335_clean,/home/vmoat/LibriSpeech/test-clean/121/127105/121-127105-0016.flac,/home/vmoat/LibriSpeech/test-clean/121/127105/121-127105-0016.flac,0.0
389,237-134500-0034-i369_clean,/home/vmoat/LibriSpeech/test-clean/237/134500/237-134500-0034.flac,/home/vmoat/LibriSpeech/test-clean/237/134500/237-134500-0034.flac,0.0
390,2300-131720-0028-i459_clean,/home/vmoat/LibriSpeech/test-clean/2300/131720/2300-131720-0028.flac,/home/vmoat/LibriSpeech/test-clean/2300/131720/2300-131720-0028.flac,0.0
391,7176-92135-0017-i171_clean,/home/vmoat/LibriSpeech/test-clean/7176/92135/7176-92135-0017.flac,/home/vmoat/LibriSpeech/test-clean/7176/92135/7176-92135-0017.flac,0.0
392,6829-68771-0016-i386_clean,/home/vmoat/LibriSpeech/test-clean/6829/68771/6829-68771-0016.flac,/home/vmoat/LibriSpeech/test-clean/6829/68771/6829-68771-0016.flac,0.0
393,2961-960-0007-i227_clean,/home/vmoat/LibriSpeech/test-clean/2961/960/2961-960-0007.flac,/home/vmoat/LibriSpeech/test-clean/2961/960/2961-960-0007.flac,0.0
394,1188-133604-0000-i128_clean,/home/vmoat/LibriSpeech/test-clean/1188/133604/1188-133604-0000.flac,/home/vmoat/LibriSpeech/test-clean/1188/133604/1188-133604-0000.flac,0.0
395,2961-960-0015-i60_clean,/home/vmoat/LibriSpeech/test-clean/2961/960/2961-960-0015.flac,/home/vmoat/LibriSpeech/test-clean/2961/960/2961-960-0015.flac,0.0
396,4507-16021-0007-i367_clean,/home/vmoat/LibriSpeech/test-clean/4507/16021/4507-16021-0007.flac,/home/vmoat/LibriSpeech/test-clean/4507/16021/4507-16021-0007.flac,0.0
397,61-70968-0017-i322_clean,/home/vmoat/LibriSpeech/test-clean/61/70968/61-70968-0017.flac,/home/vmoat/LibriSpeech/test-clean/61/70968/61-70968-0017.flac,0.0
398,2830-3980-0036-i446_clean,/home/vmoat/LibriSpeech/test-clean/2830/3980/2830-3980-0036.flac,/home/vmoat/LibriSpeech/test-clean/2830/3980/2830-3980-0036.flac,0.0
399,908-31957-0014-i1_clean,/home/vmoat/LibriSpeech/test-clean/908/31957/908-31957-0014.flac,/home/vmoat/LibriSpeech/test-clean/908/31957/908-31957-0014.flac,0.0
400,7127-75946-0001-i426_clean,/home/vmoat/LibriSpeech/test-clean/7127/75946/7127-75946-0001.flac,/home/vmoat/LibriSpeech/test-clean/7127/75946/7127-75946-0001.flac,0.0
401,5683-32879-0022-i366_clean,/home/vmoat/LibriSpeech/test-clean/5683/32879/5683-32879-0022.flac,/home/vmoat/LibriSpeech/test-clean/5683/32879/5683-32879-0022.flac,0.0
402,4507-16021-0010-i455_clean,/home/vmoat/LibriSpeech/test-clean/4507/16021/4507-16021-0010.flac,/home/vmoat/LibriSpeech/test-clean/4507/16021/4507-16021-0010.flac,0.0
403,1284-1180-0030-i42_clean,/home/vmoat/LibriSpeech/test-clean/1284/1180/1284-1180-0030.flac,/home/vmoat/LibriSpeech/test-clean/1284/1180/1284-1180-0030.flac,0.0
404,260-123440-0011-i216_clean,/home/vmoat/LibriSpeech/test-clean/260/123440/260-123440-0011.flac,/home/vmoat/LibriSpeech/test-clean/260/123440/260-123440-0011.flac,0.0
405,3570-5696-0004-i95_clean,/home/vmoat/LibriSpeech/test-clean/3570/5696/3570-5696-0004.flac,/home/vmoat/LibriSpeech/test-clean/3570/5696/3570-5696-0004.flac,0.0
406,1089-134686-0037-i134_clean,/home/vmoat/LibriSpeech/test-clean/1089/134686/1089-134686-0037.flac,/home/vmoat/LibriSpeech/test-clean/1089/134686/1089-134686-0037.flac,0.0
407,6829-68771-0028-i265_clean,/home/vmoat/LibriSpeech/test-clean/6829/68771/6829-68771-0028.flac,/home/vmoat/LibriSpeech/test-clean/6829/68771/6829-68771-0028.flac,0.0
408,5105-28233-0006-i309_clean,/home/vmoat/LibriSpeech/test-clean/5105/28233/5105-28233-0006.flac,/home/vmoat/LibriSpeech/test-clean/5105/28233/5105-28233-0006.flac,0.0
409,5105-28233-0002-i169_clean,/home/vmoat/LibriSpeech/test-clean/5105/28233/5105-28233-0002.flac,/home/vmoat/LibriSpeech/test-clean/5105/28233/5105-28233-0002.flac,0.0
410,1284-1181-0004-i318_clean,/home/vmoat/LibriSpeech/test-clean/1284/1181/1284-1181-0004.flac,/home/vmoat/LibriSpeech/test-clean/1284/1181/1284-1181-0004.flac,0.0
411,4446-2275-0004-i265_clean,/home/vmoat/LibriSpeech/test-clean/4446/2275/4446-2275-0004.flac,/home/vmoat/LibriSpeech/test-clean/4446/2275/4446-2275-0004.flac,0.0
412,1580-141084-0048-i143_clean,/home/vmoat/LibriSpeech/test-clean/1580/141084/1580-141084-0048.flac,/home/vmoat/LibriSpeech/test-clean/1580/141084/1580-141084-0048.flac,0.0
413,5105-28240-0007-i477_clean,/home/vmoat/LibriSpeech/test-clean/5105/28240/5105-28240-0007.flac,/home/vmoat/LibriSpeech/test-clean/5105/28240/5105-28240-0007.flac,0.0
414,2300-131720-0016-i121_clean,/home/vmoat/LibriSpeech/test-clean/2300/131720/2300-131720-0016.flac,/home/vmoat/LibriSpeech/test-clean/2300/131720/2300-131720-0016.flac,0.0
415,2830-3980-0042-i366_clean,/home/vmoat/LibriSpeech/test-clean/2830/3980/2830-3980-0042.flac,/home/vmoat/LibriSpeech/test-clean/2830/3980/2830-3980-0042.flac,0.0
416,61-70970-0033-i404_clean,/home/vmoat/LibriSpeech/test-clean/61/70970/61-70970-0033.flac,/home/vmoat/LibriSpeech/test-clean/61/70970/61-70970-0033.flac,0.0
417,121-127105-0007-i62_clean,/home/vmoat/LibriSpeech/test-clean/121/127105/121-127105-0007.flac,/home/vmoat/LibriSpeech/test-clean/121/127105/121-127105-0007.flac,0.0
418,1089-134686-0035-i85_clean,/home/vmoat/LibriSpeech/test-clean/1089/134686/1089-134686-0035.flac,/home/vmoat/LibriSpeech/test-clean/1089/134686/1089-134686-0035.flac,0.0
419,3570-5694-0002-i242_clean,/home/vmoat/LibriSpeech/test-clean/3570/5694/3570-5694-0002.flac,/home/vmoat/LibriSpeech/test-clean/3570/5694/3570-5694-0002.flac,0.0
420,1221-135766-0008-i77_clean,/home/vmoat/LibriSpeech/test-clean/1221/135766/1221-135766-0008.flac,/home/vmoat/LibriSpeech/test-clean/1221/135766/1221-135766-0008.flac,0.0
421,4507-16021-0058-i24_clean,/home/vmoat/LibriSpeech/test-clean/4507/16021/4507-16021-0058.flac,/home/vmoat/LibriSpeech/test-clean/4507/16021/4507-16021-0058.flac,0.0
422,4970-29095-0023-i42_clean,/home/vmoat/LibriSpeech/test-clean/4970/29095/4970-29095-0023.flac,/home/vmoat/LibriSpeech/test-clean/4970/29095/4970-29095-0023.flac,0.0
423,4992-41797-0013-i159_clean,/home/vmoat/LibriSpeech/test-clean/4992/41797/4992-41797-0013.flac,/home/vmoat/LibriSpeech/test-clean/4992/41797/4992-41797-0013.flac,0.0
424,2830-3980-0067-i309_clean,/home/vmoat/LibriSpeech/test-clean/2830/3980/2830-3980-0067.flac,/home/vmoat/LibriSpeech/test-clean/2830/3980/2830-3980-0067.flac,0.0
425,2094-142345-0052-i325_clean,/home/vmoat/LibriSpeech/test-clean/2094/142345/2094-142345-0052.flac,/home/vmoat/LibriSpeech/test-clean/2094/142345/2094-142345-0052.flac,0.0
426,2300-131720-0038-i226_clean,/home/vmoat/LibriSpeech/test-clean/2300/131720/2300-131720-0038.flac,/home/vmoat/LibriSpeech/test-clean/2300/131720/2300-131720-0038.flac,0.0
427,8224-274381-0012-i356_clean,/home/vmoat/LibriSpeech/test-clean/8224/274381/8224-274381-0012.flac,/home/vmoat/LibriSpeech/test-clean/8224/274381/8224-274381-0012.flac,0.0
428,3575-170457-0009-i220_clean,/home/vmoat/LibriSpeech/test-clean/3575/170457/3575-170457-0009.flac,/home/vmoat/LibriSpeech/test-clean/3575/170457/3575-170457-0009.flac,0.0
429,1580-141084-0003-i281_clean,/home/vmoat/LibriSpeech/test-clean/1580/141084/1580-141084-0003.flac,/home/vmoat/LibriSpeech/test-clean/1580/141084/1580-141084-0003.flac,0.0
430,5639-40744-0028-i423_clean,/home/vmoat/LibriSpeech/test-clean/5639/40744/5639-40744-0028.flac,/home/vmoat/LibriSpeech/test-clean/5639/40744/5639-40744-0028.flac,0.0
431,6829-68769-0001-i301_clean,/home/vmoat/LibriSpeech/test-clean/6829/68769/6829-68769-0001.flac,/home/vmoat/LibriSpeech/test-clean/6829/68769/6829-68769-0001.flac,0.0
432,260-123440-0007-i172_clean,/home/vmoat/LibriSpeech/test-clean/260/123440/260-123440-0007.flac,/home/vmoat/LibriSpeech/test-clean/260/123440/260-123440-0007.flac,0.0
433,5639-40744-0034-i119_clean,/home/vmoat/LibriSpeech/test-clean/5639/40744/5639-40744-0034.flac,/home/vmoat/LibriSpeech/test-clean/5639/40744/5639-40744-0034.flac,0.0
434,6829-68769-0010-i195_clean,/home/vmoat/LibriSpeech/test-clean/6829/68769/6829-68769-0010.flac,/home/vmoat/LibriSpeech/test-clean/6829/68769/6829-68769-0010.flac,0.0
435,3575-170457-0024-i194_clean,/home/vmoat/LibriSpeech/test-clean/3575/170457/3575-170457-0024.flac,/home/vmoat/LibriSpeech/test-clean/3575/170457/3575-170457-0024.flac,0.0
436,6829-68769-0023-i234_clean,/home/vmoat/LibriSpeech/test-clean/6829/68769/6829-68769-0023.flac,/home/vmoat/LibriSpeech/test-clean/6829/68769/6829-68769-0023.flac,0.0
437,7176-92135-0022-i191_clean,/home/vmoat/LibriSpeech/test-clean/7176/92135/7176-92135-0022.flac,/home/vmoat/LibriSpeech/test-clean/7176/92135/7176-92135-0022.flac,0.0
438,4446-2273-0004-i446_clean,/home/vmoat/LibriSpeech/test-clean/4446/2273/4446-2273-0004.flac,/home/vmoat/LibriSpeech/test-clean/4446/2273/4446-2273-0004.flac,0.0
439,2961-960-0004-i359_clean,/home/vmoat/LibriSpeech/test-clean/2961/960/2961-960-0004.flac,/home/vmoat/LibriSpeech/test-clean/2961/960/2961-960-0004.flac,0.0
440,4507-16021-0052-i385_clean,/home/vmoat/LibriSpeech/test-clean/4507/16021/4507-16021-0052.flac,/home/vmoat/LibriSpeech/test-clean/4507/16021/4507-16021-0052.flac,0.0
441,2300-131720-0017-i20_clean,/home/vmoat/LibriSpeech/test-clean/2300/131720/2300-131720-0017.flac,/home/vmoat/LibriSpeech/test-clean/2300/131720/2300-131720-0017.flac,0.0
442,5683-32879-0005-i370_clean,/home/vmoat/LibriSpeech/test-clean/5683/32879/5683-32879-0005.flac,/home/vmoat/LibriSpeech/test-clean/5683/32879/5683-32879-0005.flac,0.0
443,4970-29095-0017-i124_clean,/home/vmoat/LibriSpeech/test-clean/4970/29095/4970-29095-0017.flac,/home/vmoat/LibriSpeech/test-clean/4970/29095/4970-29095-0017.flac,0.0
444,3575-170457-0034-i229_clean,/home/vmoat/LibriSpeech/test-clean/3575/170457/3575-170457-0034.flac,/home/vmoat/LibriSpeech/test-clean/3575/170457/3575-170457-0034.flac,0.0
445,8463-294828-0035-i271_clean,/home/vmoat/LibriSpeech/test-clean/8463/294828/8463-294828-0035.flac,/home/vmoat/LibriSpeech/test-clean/8463/294828/8463-294828-0035.flac,0.0
446,2830-3980-0008-i492_clean,/home/vmoat/LibriSpeech/test-clean/2830/3980/2830-3980-0008.flac,/home/vmoat/LibriSpeech/test-clean/2830/3980/2830-3980-0008.flac,0.0
447,1284-1180-0010-i498_clean,/home/vmoat/LibriSpeech/test-clean/1284/1180/1284-1180-0010.flac,/home/vmoat/LibriSpeech/test-clean/1284/1180/1284-1180-0010.flac,0.0
448,61-70970-0020-i66_clean,/home/vmoat/LibriSpeech/test-clean/61/70970/61-70970-0020.flac,/home/vmoat/LibriSpeech/test-clean/61/70970/61-70970-0020.flac,0.0
449,7127-75946-0018-i435_clean,/home/vmoat/LibriSpeech/test-clean/7127/75946/7127-75946-0018.flac,/home/vmoat/LibriSpeech/test-clean/7127/75946/7127-75946-0018.flac,0.0
450,4077-13751-0001-i485_clean,/home/vmoat/LibriSpeech/test-clean/4077/13751/4077-13751-0001.flac,/home/vmoat/LibriSpeech/test-clean/4077/13751/4077-13751-0001.flac,0.0
451,3570-5695-0015-i350_clean,/home/vmoat/LibriSpeech/test-clean/3570/5695/3570-5695-0015.flac,/home/vmoat/LibriSpeech/test-clean/3570/5695/3570-5695-0015.flac,0.0
452,908-157963-0020-i102_clean,/home/vmoat/LibriSpeech/test-clean/908/157963/908-157963-0020.flac,/home/vmoat/LibriSpeech/test-clean/908/157963/908-157963-0020.flac,0.0
453,8555-292519-0014-i48_clean,/home/vmoat/LibriSpeech/test-clean/8555/292519/8555-292519-0014.flac,/home/vmoat/LibriSpeech/test-clean/8555/292519/8555-292519-0014.flac,0.0
454,2094-142345-0032-i366_clean,/home/vmoat/LibriSpeech/test-clean/2094/142345/2094-142345-0032.flac,/home/vmoat/LibriSpeech/test-clean/2094/142345/2094-142345-0032.flac,0.0
455,5639-40744-0040-i210_clean,/home/vmoat/LibriSpeech/test-clean/5639/40744/5639-40744-0040.flac,/home/vmoat/LibriSpeech/test-clean/5639/40744/5639-40744-0040.flac,0.0
456,1320-122617-0039-i261_clean,/home/vmoat/LibriSpeech/test-clean/1320/122617/1320-122617-0039.flac,/home/vmoat/LibriSpeech/test-clean/1320/122617/1320-122617-0039.flac,0.0
457,2300-131720-0003-i384_clean,/home/vmoat/LibriSpeech/test-clean/2300/131720/2300-131720-0003.flac,/home/vmoat/LibriSpeech/test-clean/2300/131720/2300-131720-0003.flac,0.0
458,7127-75947-0020-i85_clean,/home/vmoat/LibriSpeech/test-clean/7127/75947/7127-75947-0020.flac,/home/vmoat/LibriSpeech/test-clean/7127/75947/7127-75947-0020.flac,0.0
459,7176-88083-0009-i484_clean,/home/vmoat/LibriSpeech/test-clean/7176/88083/7176-88083-0009.flac,/home/vmoat/LibriSpeech/test-clean/7176/88083/7176-88083-0009.flac,0.0
460,260-123288-0018-i142_clean,/home/vmoat/LibriSpeech/test-clean/260/123288/260-123288-0018.flac,/home/vmoat/LibriSpeech/test-clean/260/123288/260-123288-0018.flac,0.0
461,4507-16021-0051-i54_clean,/home/vmoat/LibriSpeech/test-clean/4507/16021/4507-16021-0051.flac,/home/vmoat/LibriSpeech/test-clean/4507/16021/4507-16021-0051.flac,0.0
462,672-122797-0026-i325_clean,/home/vmoat/LibriSpeech/test-clean/672/122797/672-122797-0026.flac,/home/vmoat/LibriSpeech/test-clean/672/122797/672-122797-0026.flac,0.0
463,237-126133-0000-i422_clean,/home/vmoat/LibriSpeech/test-clean/237/126133/237-126133-0000.flac,/home/vmoat/LibriSpeech/test-clean/237/126133/237-126133-0000.flac,0.0
464,908-157963-0000-i249_clean,/home/vmoat/LibriSpeech/test-clean/908/157963/908-157963-0000.flac,/home/vmoat/LibriSpeech/test-clean/908/157963/908-157963-0000.flac,0.0
465,121-123852-0004-i377_clean,/home/vmoat/LibriSpeech/test-clean/121/123852/121-123852-0004.flac,/home/vmoat/LibriSpeech/test-clean/121/123852/121-123852-0004.flac,0.0
466,8463-294828-0008-i55_clean,/home/vmoat/LibriSpeech/test-clean/8463/294828/8463-294828-0008.flac,/home/vmoat/LibriSpeech/test-clean/8463/294828/8463-294828-0008.flac,0.0
467,5105-28240-0012-i428_clean,/home/vmoat/LibriSpeech/test-clean/5105/28240/5105-28240-0012.flac,/home/vmoat/LibriSpeech/test-clean/5105/28240/5105-28240-0012.flac,0.0
468,1089-134686-0034-i67_clean,/home/vmoat/LibriSpeech/test-clean/1089/134686/1089-134686-0034.flac,/home/vmoat/LibriSpeech/test-clean/1089/134686/1089-134686-0034.flac,0.0
469,237-134500-0010-i389_clean,/home/vmoat/LibriSpeech/test-clean/237/134500/237-134500-0010.flac,/home/vmoat/LibriSpeech/test-clean/237/134500/237-134500-0010.flac,0.0
470,237-134493-0000-i145_clean,/home/vmoat/LibriSpeech/test-clean/237/134493/237-134493-0000.flac,/home/vmoat/LibriSpeech/test-clean/237/134493/237-134493-0000.flac,0.0
471,7127-75947-0016-i163_clean,/home/vmoat/LibriSpeech/test-clean/7127/75947/7127-75947-0016.flac,/home/vmoat/LibriSpeech/test-clean/7127/75947/7127-75947-0016.flac,0.0
472,1284-1180-0001-i144_clean,/home/vmoat/LibriSpeech/test-clean/1284/1180/1284-1180-0001.flac,/home/vmoat/LibriSpeech/test-clean/1284/1180/1284-1180-0001.flac,0.0
473,260-123286-0006-i212_clean,/home/vmoat/LibriSpeech/test-clean/260/123286/260-123286-0006.flac,/home/vmoat/LibriSpeech/test-clean/260/123286/260-123286-0006.flac,0.0
474,7021-85628-0016-i34_clean,/home/vmoat/LibriSpeech/test-clean/7021/85628/7021-85628-0016.flac,/home/vmoat/LibriSpeech/test-clean/7021/85628/7021-85628-0016.flac,0.0
475,121-121726-0002-i190_clean,/home/vmoat/LibriSpeech/test-clean/121/121726/121-121726-0002.flac,/home/vmoat/LibriSpeech/test-clean/121/121726/121-121726-0002.flac,0.0
476,3570-5696-0003-i389_clean,/home/vmoat/LibriSpeech/test-clean/3570/5696/3570-5696-0003.flac,/home/vmoat/LibriSpeech/test-clean/3570/5696/3570-5696-0003.flac,0.0
477,5142-36586-0004-i402_clean,/home/vmoat/LibriSpeech/test-clean/5142/36586/5142-36586-0004.flac,/home/vmoat/LibriSpeech/test-clean/5142/36586/5142-36586-0004.flac,0.0
478,237-134500-0022-i110_clean,/home/vmoat/LibriSpeech/test-clean/237/134500/237-134500-0022.flac,/home/vmoat/LibriSpeech/test-clean/237/134500/237-134500-0022.flac,0.0
479,237-134500-0003-i340_clean,/home/vmoat/LibriSpeech/test-clean/237/134500/237-134500-0003.flac,/home/vmoat/LibriSpeech/test-clean/237/134500/237-134500-0003.flac,0.0
480,5683-32865-0011-i93_clean,/home/vmoat/LibriSpeech/test-clean/5683/32865/5683-32865-0011.flac,/home/vmoat/LibriSpeech/test-clean/5683/32865/5683-32865-0011.flac,0.0
481,6930-76324-0006-i144_clean,/home/vmoat/LibriSpeech/test-clean/6930/76324/6930-76324-0006.flac,/home/vmoat/LibriSpeech/test-clean/6930/76324/6930-76324-0006.flac,0.0
482,6930-81414-0027-i142_clean,/home/vmoat/LibriSpeech/test-clean/6930/81414/6930-81414-0027.flac,/home/vmoat/LibriSpeech/test-clean/6930/81414/6930-81414-0027.flac,0.0
483,5105-28233-0003-i102_clean,/home/vmoat/LibriSpeech/test-clean/5105/28233/5105-28233-0003.flac,/home/vmoat/LibriSpeech/test-clean/5105/28233/5105-28233-0003.flac,0.0
484,7176-88083-0008-i460_clean,/home/vmoat/LibriSpeech/test-clean/7176/88083/7176-88083-0008.flac,/home/vmoat/LibriSpeech/test-clean/7176/88083/7176-88083-0008.flac,0.0
485,2830-3980-0064-i254_clean,/home/vmoat/LibriSpeech/test-clean/2830/3980/2830-3980-0064.flac,/home/vmoat/LibriSpeech/test-clean/2830/3980/2830-3980-0064.flac,0.0
486,4446-2275-0010-i173_clean,/home/vmoat/LibriSpeech/test-clean/4446/2275/4446-2275-0010.flac,/home/vmoat/LibriSpeech/test-clean/4446/2275/4446-2275-0010.flac,0.0
487,1284-1180-0006-i220_clean,/home/vmoat/LibriSpeech/test-clean/1284/1180/1284-1180-0006.flac,/home/vmoat/LibriSpeech/test-clean/1284/1180/1284-1180-0006.flac,0.0
488,4446-2273-0011-i449_clean,/home/vmoat/LibriSpeech/test-clean/4446/2273/4446-2273-0011.flac,/home/vmoat/LibriSpeech/test-clean/4446/2273/4446-2273-0011.flac,0.0
489,61-70970-0005-i473_clean,/home/vmoat/LibriSpeech/test-clean/61/70970/61-70970-0005.flac,/home/vmoat/LibriSpeech/test-clean/61/70970/61-70970-0005.flac,0.0
490,7127-75947-0009-i178_clean,/home/vmoat/LibriSpeech/test-clean/7127/75947/7127-75947-0009.flac,/home/vmoat/LibriSpeech/test-clean/7127/75947/7127-75947-0009.flac,0.0
491,1188-133604-0043-i336_clean,/home/vmoat/LibriSpeech/test-clean/1188/133604/1188-133604-0043.flac,/home/vmoat/LibriSpeech/test-clean/1188/133604/1188-133604-0043.flac,0.0
492,8224-274384-0011-i421_clean,/home/vmoat/LibriSpeech/test-clean/8224/274384/8224-274384-0011.flac,/home/vmoat/LibriSpeech/test-clean/8224/274384/8224-274384-0011.flac,0.0
493,2094-142345-0037-i68_clean,/home/vmoat/LibriSpeech/test-clean/2094/142345/2094-142345-0037.flac,/home/vmoat/LibriSpeech/test-clean/2094/142345/2094-142345-0037.flac,0.0
494,5105-28240-0004-i58_clean,/home/vmoat/LibriSpeech/test-clean/5105/28240/5105-28240-0004.flac,/home/vmoat/LibriSpeech/test-clean/5105/28240/5105-28240-0004.flac,0.0
495,2830-3980-0063-i166_clean,/home/vmoat/LibriSpeech/test-clean/2830/3980/2830-3980-0063.flac,/home/vmoat/LibriSpeech/test-clean/2830/3980/2830-3980-0063.flac,0.0
496,6930-75918-0004-i181_clean,/home/vmoat/LibriSpeech/test-clean/6930/75918/6930-75918-0004.flac,/home/vmoat/LibriSpeech/test-clean/6930/75918/6930-75918-0004.flac,0.0
497,5105-28240-0016-i95_clean,/home/vmoat/LibriSpeech/test-clean/5105/28240/5105-28240-0016.flac,/home/vmoat/LibriSpeech/test-clean/5105/28240/5105-28240-0016.flac,0.0
498,4446-2273-0031-i394_clean,/home/vmoat/LibriSpeech/test-clean/4446/2273/4446-2273-0031.flac,/home/vmoat/LibriSpeech/test-clean/4446/2273/4446-2273-0031.flac,0.0
499,2094-142345-0016-i344_clean,/home/vmoat/LibriSpeech/test-clean/2094/142345/2094-142345-0016.flac,/home/vmoat/LibriSpeech/test-clean/2094/142345/2094-142345-0016.flac,0.0
500,3570-5695-0003-i7_clean,/home/vmoat/LibriSpeech/test-clean/3570/5695/3570-5695-0003.flac,/home/vmoat/LibriSpeech/test-clean/3570/5695/3570-5695-0003.flac,0.0
501,121-127105-0035-i155_clean,/home/vmoat/LibriSpeech/test-clean/121/127105/121-127105-0035.flac,/home/vmoat/LibriSpeech/test-clean/121/127105/121-127105-0035.flac,0.0
502,237-134500-0036-i282_clean,/home/vmoat/LibriSpeech/test-clean/237/134500/237-134500-0036.flac,/home/vmoat/LibriSpeech/test-clean/237/134500/237-134500-0036.flac,0.0
503,8555-284447-0005-i148_clean,/home/vmoat/LibriSpeech/test-clean/8555/284447/8555-284447-0005.flac,/home/vmoat/LibriSpeech/test-clean/8555/284447/8555-284447-0005.flac,0.0
504,3570-5694-0021-i391_clean,/home/vmoat/LibriSpeech/test-clean/3570/5694/3570-5694-0021.flac,/home/vmoat/LibriSpeech/test-clean/3570/5694/3570-5694-0021.flac,0.0
505,7021-79730-0000-i377_clean,/home/vmoat/LibriSpeech/test-clean/7021/79730/7021-79730-0000.flac,/home/vmoat/LibriSpeech/test-clean/7021/79730/7021-79730-0000.flac,0.0
506,260-123288-0027-i188_clean,/home/vmoat/LibriSpeech/test-clean/260/123288/260-123288-0027.flac,/home/vmoat/LibriSpeech/test-clean/260/123288/260-123288-0027.flac,0.0
507,5105-28240-0006-i74_clean,/home/vmoat/LibriSpeech/test-clean/5105/28240/5105-28240-0006.flac,/home/vmoat/LibriSpeech/test-clean/5105/28240/5105-28240-0006.flac,0.0
508,4992-41806-0004-i287_clean,/home/vmoat/LibriSpeech/test-clean/4992/41806/4992-41806-0004.flac,/home/vmoat/LibriSpeech/test-clean/4992/41806/4992-41806-0004.flac,0.0
509,3575-170457-0013-i72_clean,/home/vmoat/LibriSpeech/test-clean/3575/170457/3575-170457-0013.flac,/home/vmoat/LibriSpeech/test-clean/3575/170457/3575-170457-0013.flac,0.0
510,1580-141083-0031-i180_clean,/home/vmoat/LibriSpeech/test-clean/1580/141083/1580-141083-0031.flac,/home/vmoat/LibriSpeech/test-clean/1580/141083/1580-141083-0031.flac,0.0
511,4992-41806-0008-i347_clean,/home/vmoat/LibriSpeech/test-clean/4992/41806/4992-41806-0008.flac,/home/vmoat/LibriSpeech/test-clean/4992/41806/4992-41806-0008.flac,0.0
512,1284-1180-0000-i3_clean,/home/vmoat/LibriSpeech/test-clean/1284/1180/1284-1180-0000.flac,/home/vmoat/LibriSpeech/test-clean/1284/1180/1284-1180-0000.flac,0.0
513,3575-170457-0046-i418_clean,/home/vmoat/LibriSpeech/test-clean/3575/170457/3575-170457-0046.flac,/home/vmoat/LibriSpeech/test-clean/3575/170457/3575-170457-0046.flac,0.0
514,8455-210777-0053-i117_clean,/home/vmoat/LibriSpeech/test-clean/8455/210777/8455-210777-0053.flac,/home/vmoat/LibriSpeech/test-clean/8455/210777/8455-210777-0053.flac,0.0
515,1580-141084-0002-i222_clean,/home/vmoat/LibriSpeech/test-clean/1580/141084/1580-141084-0002.flac,/home/vmoat/LibriSpeech/test-clean/1580/141084/1580-141084-0002.flac,0.0
516,1089-134691-0015-i369_clean,/home/vmoat/LibriSpeech/test-clean/1089/134691/1089-134691-0015.flac,/home/vmoat/LibriSpeech/test-clean/1089/134691/1089-134691-0015.flac,0.0
